currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2024-01-11 22:54:05.538413,0.0,16698425344,14232252416,2160287744,14.8,73510912,2078720000,2147479552,2147479552,0,0.0,108240035840,79906746368,22787739648,77.8,1912368128,223060992
2024-01-11 22:55:05.598372,0.0,16698425344,14222917632,2169565184,14.8,73568256,2078871552,2147479552,2147479552,0,0.0,108240035840,79906775040,22787710976,77.8,1912368128,223290368
2024-01-11 22:56:05.658384,0.0,16698425344,14222151680,2170376192,14.8,73625600,2078916608,2147479552,2147479552,0,0.0,108240035840,79906816000,22787670016,77.8,1912368128,223540224
2024-01-11 22:57:05.718439,0.0,16698425344,14229934080,2162556928,14.8,73719808,2079019008,2147479552,2147479552,0,0.0,108240035840,79906840576,22787645440,77.8,1912380416,224138240
2024-01-11 22:58:05.780025,0.0,16698425344,14371852288,2020642816,13.9,73785344,2079047680,2147479552,2147479552,0,0.0,108240035840,79906869248,22787616768,77.8,1912380416,224420864
2024-01-11 22:59:05.838360,0.0,16698425344,14221762560,2170703872,14.8,73842688,2079129600,2147479552,2147479552,0,0.0,108240035840,79906947072,22787538944,77.8,1912380416,224740352
2024-01-11 23:00:05.898394,0.0,16698425344,14222237696,2170265600,14.8,73908224,2079154176,2147479552,2147479552,0,0.0,108240035840,79906971648,22787514368,77.8,1912380416,225043456
2024-01-11 23:01:05.958436,0.0,16698425344,14221209600,2171285504,14.8,73973760,2079191040,2147479552,2147479552,0,0.0,108240035840,79907008512,22787477504,77.8,1912380416,225276928
2024-01-11 23:02:05.962471,0.0,16698425344,14221279232,2171191296,14.8,74055680,2079330304,2147479552,2147479552,0,0.0,108240035840,79907037184,22787448832,77.8,1912380416,225612800
2024-01-11 23:03:06.022371,0.0,16698425344,14221262848,2171219968,14.8,74113024,2079375360,2147479552,2147479552,0,0.0,108240035840,79907078144,22787407872,77.8,1912380416,225879040
2024-01-11 23:04:06.083982,0.0,16698425344,14381166592,2011308032,13.9,74178560,2079420416,2147479552,2147479552,0,0.0,108240035840,79907102720,22787383296,77.8,1912380416,226161664
2024-01-11 23:05:06.142383,0.0,16698425344,14230781952,2161696768,14.8,74244096,2079440896,2147479552,2147479552,0,0.0,108240035840,79907131392,22787354624,77.8,1912380416,226423808
2024-01-11 23:06:06.202358,0.0,16698425344,14230269952,2162171904,14.8,74301440,2079600640,2147479552,2147479552,0,0.0,108240035840,79907168256,22787317760,77.8,1912380416,226669568
2024-01-11 23:07:06.262452,0.0,16698425344,14230253568,2162216960,14.8,74383360,2079670272,2147479552,2147479552,0,0.0,108240035840,79907233792,22787252224,77.8,1912380416,227066880
2024-01-11 23:08:06.322424,0.0,16698425344,14220791808,2171670528,14.8,74440704,2079707136,2147479552,2147479552,0,0.0,108240035840,79907270656,22787215360,77.8,1912380416,227398656
2024-01-11 23:09:06.384015,0.0,16698425344,14225653760,2166808576,14.8,74506240,2079764480,2147479552,2147479552,0,0.0,108240035840,79907311616,22787174400,77.8,1912380416,227640320
2024-01-11 23:10:06.442472,0.0,16698425344,14225674240,2166763520,14.8,74571776,2079813632,2147479552,2147479552,0,0.0,108240035840,79907348480,22787137536,77.8,1912380416,227959808
2024-01-11 23:11:06.502383,0.0,16698425344,14310232064,2082181120,14.3,74637312,2079842304,2147479552,2147479552,0,0.0,108240035840,79907377152,22787108864,77.8,1912380416,228234240
2024-01-11 23:12:06.564109,0.0,16698425344,14220664832,2171801600,14.8,74711040,2079870976,2147479552,2147479552,0,0.0,108240035840,79907401728,22787084288,77.8,1912380416,228541440
2024-01-11 23:13:06.622404,0.0,16698425344,14220857344,2171604992,14.8,74776576,2079883264,2147479552,2147479552,0,0.0,108240035840,79907442688,22787043328,77.8,1912380416,228828160
2024-01-11 23:14:06.682470,0.0,16698425344,14220566528,2171899904,14.8,74842112,2079940608,2147479552,2147479552,0,0.0,108240035840,79907467264,22787018752,77.8,1912380416,229139456
2024-01-11 23:15:06.742378,0.0,16698425344,14220423168,2172035072,14.8,74899456,2079981568,2147479552,2147479552,0,0.0,108240035840,79907508224,22786977792,77.8,1912380416,229389312
2024-01-11 23:16:06.802435,0.0,16698425344,14219837440,2172612608,14.8,74964992,2080022528,2147479552,2147479552,0,0.0,108240035840,79907545088,22786940928,77.8,1912380416,229684224
2024-01-11 23:17:06.862363,0.0,16698425344,14218960896,2173493248,14.8,75046912,2080051200,2147479552,2147479552,0,0.0,108240035840,79907573760,22786912256,77.8,1912380416,230269952
2024-01-11 23:18:06.922414,0.0,16698425344,14219157504,2173263872,14.8,75112448,2080079872,2147479552,2147479552,0,0.0,108240035840,79907602432,22786883584,77.8,1912380416,230564864
2024-01-11 23:19:06.982463,0.0,16698425344,14227341312,2165100544,14.8,75177984,2080112640,2147479552,2147479552,0,0.0,108240035840,79907627008,22786859008,77.8,1912380416,230810624
2024-01-11 23:20:07.042452,0.0,16698425344,14227435520,2164973568,14.8,75239424,2080145408,2147479552,2147479552,0,0.0,108240035840,79907663872,22786822144,77.8,1912380416,231080960
2024-01-11 23:21:07.104381,0.0,16698425344,14387867648,2004594688,13.8,75304960,2080169984,2147479552,2147479552,0,0.0,108240035840,79907688448,22786797568,77.8,1912380416,231343104
2024-01-11 23:22:07.162362,0.0,16698425344,14227677184,2164768768,14.8,75395072,2080202752,2147479552,2147479552,0,0.0,108240035840,79907713024,22786772992,77.8,1912380416,231670784
2024-01-11 23:23:07.222457,0.0,16698425344,14219005952,2173415424,14.8,75460608,2080256000,2147479552,2147479552,0,0.0,108240035840,79907766272,22786719744,77.8,1912380416,231969792
2024-01-11 23:24:07.282446,0.0,16698425344,14218956800,2173497344,14.8,75534336,2080284672,2147479552,2147479552,0,0.0,108240035840,79907794944,22786691072,77.8,1912380416,232309760
2024-01-11 23:25:07.342457,0.0,16698425344,14228103168,2164350976,14.8,75599872,2080309248,2147479552,2147479552,0,0.0,108240035840,79907819520,22786666496,77.8,1912380416,232543232
2024-01-11 23:26:07.404285,0.0,16698425344,14397018112,1995431936,13.8,75657216,2080354304,2147479552,2147479552,0,0.0,108240035840,79907860480,22786625536,77.8,1912380416,232764416
2024-01-11 23:27:07.462357,0.0,16698425344,14226096128,2166353920,14.8,75743232,2080382976,2147479552,2147479552,0,0.0,108240035840,79907893248,22786592768,77.8,1912380416,233133056
2024-01-11 23:28:07.522469,0.0,16698425344,14226706432,2165735424,14.8,75808768,2080419840,2147479552,2147479552,0,0.0,108240035840,79907921920,22786564096,77.8,1912380416,233403392
2024-01-11 23:29:07.584079,0.0,16698425344,14227525632,2164924416,14.8,75866112,2080444416,2147479552,2147479552,0,0.0,108240035840,79907946496,22786539520,77.8,1912380416,233636864
2024-01-11 23:30:07.642428,0.0,16698425344,14228238336,2164207616,14.8,75939840,2080473088,2147479552,2147479552,0,0.0,108240035840,79907971072,22786514944,77.8,1912380416,234144768
2024-01-11 23:31:07.702352,0.0,16698425344,14221520896,2170933248,14.8,76005376,2080518144,2147479552,2147479552,0,0.0,108240035840,79908028416,22786457600,77.8,1912380416,234439680
2024-01-11 23:32:07.762376,0.0,16698425344,14220972032,2171482112,14.8,76079104,2080546816,2147479552,2147479552,0,0.0,108240035840,79908057088,22786428928,77.8,1912380416,234787840
2024-01-11 23:33:07.778468,0.0,16698425344,14371282944,2021163008,13.9,76144640,2080575488,2147479552,2147479552,0,0.0,108240035840,79908081664,22786404352,77.8,1912380416,235090944
2024-01-11 23:34:07.838359,0.0,16698425344,14220967936,2171457536,14.8,76210176,2080739328,2147479552,2147479552,0,0.0,108240035840,79908114432,22786371584,77.8,1912380416,235721728
2024-01-11 23:35:07.898461,0.0,16698425344,14221361152,2171031552,14.8,76283904,2080788480,2147479552,2147479552,0,0.0,108240035840,79908143104,22786342912,77.8,1912380416,235983872
2024-01-11 23:36:07.958460,0.0,16698425344,14221570048,2170867712,14.8,76349440,2080813056,2147479552,2147479552,0,0.0,108240035840,79908167680,22786318336,77.8,1912380416,236258304
2024-01-11 23:37:08.018385,0.0,16698425344,14220664832,2171752448,14.8,76431360,2080841728,2147479552,2147479552,0,0.0,108240035840,79908192256,22786293760,77.8,1912380416,236622848
2024-01-11 23:38:08.075717,0.0,16698425344,14221697024,2170732544,14.8,76488704,2080980992,2147479552,2147479552,0,0.0,108240035840,79908220928,22786265088,77.8,1912380416,236860416
2024-01-11 23:39:08.134382,0.0,16698425344,14370279424,2022154240,13.9,76554240,2081013760,2147479552,2147479552,0,0.0,108240035840,79908249600,22786236416,77.8,1912380416,237093888
2024-01-11 23:40:08.194377,0.0,16698425344,14220701696,2171731968,14.8,76619776,2081128448,2147479552,2147479552,0,0.0,108240035840,79908302848,22786183168,77.8,1912380416,237396992
2024-01-11 23:41:08.255956,0.0,16698425344,14370660352,2021773312,13.9,76709888,2081161216,2147479552,2147479552,0,0.0,108240035840,79908323328,22786162688,77.8,1912380416,237745152
2024-01-11 23:42:08.314378,0.0,16698425344,14220324864,2172100608,14.8,76800000,2081185792,2147479552,2147479552,0,0.0,108240035840,79908356096,22786129920,77.8,1912380416,238408704
2024-01-11 23:43:08.370469,0.0,16698425344,14220476416,2171969536,14.8,76857344,2081222656,2147479552,2147479552,0,0.0,108240035840,79908384768,22786101248,77.8,1912380416,238646272
2024-01-11 23:44:08.430359,0.0,16698425344,14219747328,2172674048,14.8,76922880,2081251328,2147479552,2147479552,0,0.0,108240035840,79908409344,22786076672,77.8,1912380416,238965760
