currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2023-12-31 19:41:20.041214,0.0,16698888192,14429958144,1963503616,13.6,74276864,1954000896,2147479552,2147479552,0,0.0,108240035840,79412883456,23281602560,77.3,1799308288,162620416
2023-12-31 19:42:20.102108,0.0,16698888192,14084583424,2308870144,15.7,74358784,1954041856,2147479552,2147479552,0,0.0,108240035840,79412912128,23281573888,77.3,1799308288,162960384
2023-12-31 19:43:20.162108,0.0,16698888192,14084231168,2309230592,15.7,74424320,1954095104,2147479552,2147479552,0,0.0,108240035840,79412969472,23281516544,77.3,1799308288,163329024
2023-12-31 19:44:20.222206,0.0,16698888192,14079201280,2314256384,15.7,74481664,1954136064,2147479552,2147479552,0,0.0,108240035840,79413010432,23281475584,77.3,1799308288,163603456
2023-12-31 19:45:20.282111,0.0,16698888192,14088876032,2304577536,15.6,74547200,1954185216,2147479552,2147479552,0,0.0,108240035840,79413039104,23281446912,77.3,1799308288,163886080
2023-12-31 19:46:20.342156,0.0,16698888192,14089039872,2304413696,15.6,74612736,1954209792,2147479552,2147479552,0,0.0,108240035840,79413063680,23281422336,77.3,1799308288,164180992
2023-12-31 19:47:20.402142,0.0,16698888192,13921558528,2471890944,16.6,74694656,1954238464,2147479552,2147479552,0,0.0,108240035840,79413071872,23281414144,77.3,1799308288,164529152
2023-12-31 19:48:20.462201,0.0,16698888192,14430609408,1962831872,13.6,74760192,1954344960,2147479552,2147479552,0,0.0,108240035840,79413112832,23281373184,77.3,1799308288,165053440
2023-12-31 19:49:20.522115,0.0,16698888192,14094983168,2298458112,15.6,74825728,1954488320,2147479552,2147479552,0,0.0,108240035840,79413141504,23281344512,77.3,1799308288,165266432
2023-12-31 19:50:20.582114,0.0,16698888192,14085627904,2307821568,15.6,74883072,1954512896,2147479552,2147479552,0,0.0,108240035840,79413166080,23281319936,77.3,1799308288,165532672
2023-12-31 19:51:20.642111,0.0,16698888192,14090186752,2303262720,15.6,74948608,1954566144,2147479552,2147479552,0,0.0,108240035840,79413219328,23281266688,77.3,1799308288,165835776
2023-12-31 19:52:20.702115,0.0,16698888192,14080835584,2312613888,15.7,75030528,1954607104,2147479552,2147479552,0,0.0,108240035840,79413260288,23281225728,77.3,1799308288,166228992
2023-12-31 19:53:20.750158,0.0,16698888192,13935325184,2458120192,16.5,75104256,1954656256,2147479552,2147479552,0,0.0,108240035840,79413305344,23281180672,77.3,1799308288,166593536
2023-12-31 19:54:20.811754,0.0,16698888192,14431764480,1961676800,13.6,75169792,1954689024,2147479552,2147479552,0,0.0,108240035840,79413334016,23281152000,77.3,1799308288,166896640
2023-12-31 19:55:20.870218,0.0,16698888192,14088777728,2304667648,15.6,75235328,1954721792,2147479552,2147479552,0,0.0,108240035840,79413370880,23281115136,77.3,1799308288,167158784
2023-12-31 19:56:20.930119,0.0,16698888192,14081167360,2312269824,15.7,75292672,1954762752,2147479552,2147479552,0,0.0,108240035840,79413399552,23281086464,77.3,1799308288,167429120
2023-12-31 19:57:20.990114,0.0,16698888192,14101856256,2291580928,15.6,75366400,1954787328,2147479552,2147479552,0,0.0,108240035840,79413424128,23281061888,77.3,1799308288,167773184
